CummulativeDistance,Velocity,Acceleration,Battery,EnergyConsumption,Solar,Time
5000,23.755198812557893,0.0001595943158533152,81.40814528242811,72.21856888187973,44.66289799496783,25665.76303989677
5000,23.791269413925097,0.00017150297018158814,80.47339947457198,72.36829340383231,43.81180897382756,25876.083603610692
5000,23.826715273965117,0.00016878604206348055,79.50599587188402,72.51661167966421,42.96243161754741,26086.088291241733
5000,23.82924938530599,1.2076552050322782e-05,78.5111739043399,72.53788290651599,42.1460717980424,26295.925613211766
5000,23.78002572075382,-0.00023435029873926334,77.49826206498302,72.34891890371348,41.40446221136139,26505.9687188403
5000,23.72508069502994,-0.0002610169294030808,76.47006110759273,72.12163003684635,40.710090788572124,26716.47240474884
5000,23.747582360442003,0.00010682139802937653,75.41483918522235,72.19041534372295,39.953385615307425,26927.11995128136
5000,23.701638390250015,-0.00021800055838028704,74.34017104679948,72.02112591923314,39.19001429041417,27137.8715683109
5000,23.643538840523757,-0.00027507334788178265,73.2504418862382,71.7834826433854,38.49225678823753,27349.08632311596
5000,23.611991409406816,-0.00014907905854542078,72.14201480390011,71.64402516324816,37.78157779781971,27560.701766792306
5000,23.55538186809119,-0.00026701233663021194,71.01768320102094,71.41751635060463,37.06918588264549,27772.712724900306
5000,23.65626202373606,0.00047627179840576864,69.85473890581223,71.78489832742136,36.25695010879553,27984.524879183948
5000,23.473045204797693,-0.0008634881749180883,68.69032352286652,71.11749638257051,35.5446064335796,28196.70707722707
5000,23.255027839920793,-0.0010187531350984822,67.53920230522401,70.23253932301003,35.065786124031,28410.71119399067
5000,23.256301220638086,5.922662956141073e-06,66.3698127822165,70.16823193928856,34.44338201141018,28625.712575417114
5000,23.385728847077,0.0006036767243956855,65.15586113302031,70.6575929689461,33.57137008600245,28840.111476697395
5000,23.545051730739665,0.0007477147294197511,63.8890929557526,71.3048076252704,32.60503980974229,29053.191248158237
5000,23.515932929174845,-0.00013703594737571017,62.5967920971788,71.24555134512978,31.765760115699894,29265.681489751456
5000,23.579997009064652,0.00030171574180481227,61.27176884847942,71.48052268721149,31.00106243944608,29478.014063141847
5000,23.61592303068961,0.00016955616439580712,59.91549890393096,71.63856257655895,30.2045157706044,29689.896785029177
5000,23.702835153442244,0.0004112573719801416,58.52182666094083,71.983096321456,29.406409298107334,29901.22946542385
5000,23.710470229640396,3.6200419940610015e-05,57.1011377593992,72.04061608477492,28.638570142676752,30112.14072586443
5000,23.722107436187407,5.519827033543766e-05,55.65558697850607,72.08777978165108,27.926203425366687,30322.966291163706
5000,23.768833730462255,0.00022190756923423486,54.18029466100579,72.27118490341833,27.201004603784487,30533.532764565636
5000,23.782658634121326,6.57394800785406e-05,52.67934660421077,72.33955651363263,26.485593378545122,30743.83110648367
5000,23.794388019887656,5.5804953382754514e-05,51.15432782174189,72.389211418105,25.799887613680795,30954.016494255262
5000,23.834752482914656,0.00019225246808331588,49.601522146658915,72.54862535069508,25.11041197691065,31163.971994069743
5000,23.88438697711782,0.00023685153509089946,48.019191197741186,72.75340929656801,24.413198807132552,31373.531514906776
5000,23.703958062938327,-0.0008586313423176435,46.440216389852594,72.0736991089664,23.83601872797076,31583.667000635116
5000,23.71612044186783,5.767409636422274e-05,44.84344020726017,72.06267701085731,23.281164632658875,31794.54813612262
5000,23.74463179152834,0.00013531701020772866,43.22171489481728,72.17616731929714,22.632459024167908,32005.24854708162
5000,23.677594505567715,-0.0003179057345167982,41.58842359363059,71.92787034691943,22.030821095664724,32216.12013158613
5000,23.656033535041068,-0.00010205589591028205,39.93984777899821,71.82363985125228,21.45964871423316,32427.386421831634
5000,23.70152144616552,0.00021541962520563876,38.26573878706103,71.99110513896913,20.847075435288676,32638.54597185419
5000,23.73342750879832,0.0001513462452340897,36.566722333610194,72.12837193023539,20.22341927731126,32849.360997912176
5000,23.737638032288523,1.99878036565618e-05,34.84739656335283,72.15488594554667,19.629483664183816,33060.01563323619
5000,23.58596231887696,-0.0007177840844466747,33.13035489565735,71.57447040629008,19.11884745819324,33271.32668999845
5000,23.680093639678592,0.00044492162764627407,31.385453443760394,71.88614388054123,18.579404525089238,33482.89500889454
5000,23.694195854503366,6.680824076179998e-05,29.618399347372957,71.97079310022076,17.98729045558514,33693.97996883316
5000,23.7176420182515,0.00011116257143645506,27.83016327937638,72.06536027064811,17.434748393352365,33904.897757484134
5000,23.621484455749236,-0.0004552015012726271,26.03730040825529,71.70410878036236,16.9321480676133,34116.13950917746
5000,23.685985905342964,0.0003051400414902746,24.22072813352692,71.92029602700057,16.424013034050176,34327.52261471388
5000,23.65028765599528,-0.00016898220967827428,22.39098970399758,71.80431923356802,15.90581021144749,34538.7770977488
5000,27.48978275490221,0.019635204970039604,20.000002957003417,87.3407259702977,14.296080849626787,34734.318478893816
5000,4.19924393268701e-06,-0.07556881559117012,20.48427744188603,10.365917461486706,25.160502974649035,35098.08994124383
